"sysbench","setId","vmId"
"9.0198s",18,35
"9.0254s",18,35
"9.0240s",18,35
"9.0394s",18,35
"9.0198s",18,35
"9.0194s",18,35
"9.0220s",18,36
"9.0306s",18,36
"9.0182s",18,36
"9.0180s",18,36
"9.0182s",18,36
"9.0196s",18,36
"9.0184s",18,36
"9.0277s",18,36
"9.0177s",18,36
"9.0220s",18,36
"9.0261s",18,38
"9.0375s",18,38
"9.0164s",18,38
"9.0180s",18,38
"9.0208s",18,38
"9.0185s",18,38
"9.0319s",18,38
"9.0175s",18,38
"9.0203s",18,38
"9.0231s",18,38
"9.0209s",18,39
"9.0212s",18,39
"9.0199s",18,39
"9.0224s",18,39
"9.0178s",18,39
"9.0272s",18,39
"9.0172s",18,39
"9.0171s",18,39
"9.0225s",18,39
"9.0227s",18,39
"9.0225s",18,41
"9.0327s",18,41
"9.0160s",18,41
"9.0321s",18,41
"9.0150s",18,41
"9.0227s",18,41
"9.0241s",18,41
"9.0217s",18,41
"9.0172s",18,41
"9.0249s",18,41
"9.0351s",18,42
"9.0206s",18,42
"9.0213s",18,42
"9.0228s",18,42
"9.0161s",18,42
"9.0293s",18,42
"9.0236s",18,42
"9.0202s",18,42
"9.0203s",18,42
"9.0207s",18,42
"9.0216s",18,44
"9.0305s",18,44
"9.0223s",18,44
"9.0225s",18,44
"9.0167s",18,44
"9.0205s",18,44
"9.0177s",18,44
"9.0277s",18,44
"9.0220s",18,44
"9.0250s",18,44
"9.0197s",18,45
"9.0193s",18,45
"9.0250s",18,45
"9.0342s",18,45
"9.0179s",18,45
"9.0238s",18,45
"9.0201s",18,45
"9.0232s",18,45
"9.0302s",18,45
"9.0199s",18,45
"9.0303s",18,46
"9.0371s",18,46
"9.0210s",18,46
"9.0209s",18,46
"9.0278s",18,46
"9.0213s",18,46
"9.0270s",18,46
"9.0341s",18,46
"9.0244s",18,46
"9.0249s",18,46
"9.0188s",18,47
"9.0234s",18,47
"9.0330s",18,47
"9.0164s",18,47
"9.0191s",18,47
"9.0178s",18,47
"9.0160s",18,47
"9.0338s",18,47
"9.0173s",18,47
"9.0200s",18,47
"9.0433s",18,48
"9.0164s",18,48
"9.0167s",18,48
"9.0220s",18,48
"9.0162s",18,48
"9.0177s",18,48
"9.0297s",18,48
"9.0188s",18,48
"9.0167s",18,48
"9.0199s",18,48
"9.0245s",19,1
"9.0321s",19,1
"9.0159s",19,1
"9.0176s",19,1
"9.0213s",19,1
"9.0165s",19,1
"9.0190s",19,1
"9.0255s",19,1
"9.0241s",19,1
"9.0178s",19,1
"9.0272s",19,3
"9.0196s",19,3
"9.0320s",19,3
"9.0177s",19,3
"9.0233s",19,3
"9.0193s",19,3
"9.0197s",19,3
"9.0270s",19,3
"9.0200s",19,3
"9.0193s",19,3
"9.0245s",19,4
"9.0325s",19,4
"9.0173s",19,4
"9.0211s",19,4
"9.0169s",19,4
"9.0177s",19,4
"9.0177s",19,4
"9.0258s",19,4
"9.0156s",19,4
"9.0179s",19,4
"9.0183s",19,5
"9.0295s",19,5
"9.0178s",19,5
"9.0177s",19,5
"9.0185s",19,5
"9.0181s",19,5
"9.0186s",19,5
"9.0345s",19,5
"9.0192s",19,5
"9.0203s",19,5
"9.0235s",19,8
"9.0402s",19,8
"9.0194s",19,8
"9.0199s",19,8
"9.0309s",19,8
"9.0199s",19,8
"9.0362s",19,8
"9.0290s",19,8
"9.0233s",19,8
"9.0202s",19,8
"9.0157s",19,11
"9.0261s",19,11
"9.0232s",19,11
"9.0181s",19,11
"9.0200s",19,11
"9.0171s",19,11
"9.0175s",19,11
"9.0230s",19,11
"9.0172s",19,11
"9.0194s",19,11
"9.0210s",19,14
"9.0358s",19,14
"9.0238s",19,14
"9.0197s",19,14
"9.0156s",19,14
"9.0162s",19,14
"9.0162s",19,14
"9.0213s",19,14
"9.0229s",19,14
"9.0183s",19,14
"9.0267s",19,16
"9.0358s",19,16
"9.0208s",19,16
"9.0216s",19,16
"9.0157s",19,16
"9.0208s",19,16
"9.0238s",19,16
"9.0247s",19,16
"9.0237s",19,16
"9.0220s",19,16
"9.0188s",19,21
"9.0239s",19,21
"9.0206s",19,21
"9.0208s",19,21
"9.0209s",19,21
"9.0237s",19,21
"9.0219s",19,21
"9.0223s",19,21
"9.0248s",19,21
"9.0222s",19,21
"9.0291s",19,23
"9.0190s",19,23
"9.0262s",19,23
"9.0219s",19,23
"9.0327s",19,23
"9.0196s",19,23
"9.0309s",19,23
"9.0201s",19,23
"9.0208s",19,23
"9.0216s",19,23
"9.0225s",19,25
"9.0200s",19,25
"9.0369s",19,25
"9.0192s",19,25
"9.0217s",19,25
"9.0160s",19,25
"9.0181s",19,25
"9.0232s",19,25
"9.0183s",19,25
"9.0158s",19,25
"9.0217s",19,26
"9.0234s",19,26
"9.0189s",19,26
"9.0213s",19,26
"9.0180s",19,26
"9.0162s",19,26
"9.0235s",19,26
"9.0203s",19,26
"9.0182s",19,26
"9.0247s",19,26
"9.0162s",19,28
"9.0274s",19,28
"9.0328s",19,28
"9.0164s",19,28
"9.0194s",19,28
"9.0166s",19,28
"9.0185s",19,28
"9.0279s",19,28
"9.0167s",19,28
"9.0167s",19,28
"9.0328s",19,29
"9.0218s",19,29
"9.0170s",19,29
"9.0249s",19,29
"9.0200s",19,29
"9.0189s",19,29
"9.0282s",19,29
"9.0194s",19,29
"9.0233s",19,29
"9.0247s",19,29
"9.0177s",19,30
"9.0230s",19,30
"9.0256s",19,30
"9.0215s",19,30
"9.0238s",19,30
"9.0177s",19,30
"9.0246s",19,30
"9.0282s",19,30
"9.0181s",19,30
"9.0186s",19,30
"9.0241s",19,31
"9.0309s",19,31
"9.0165s",19,31
"9.0181s",19,31
"9.0137s",19,31
"9.0203s",19,31
"9.0236s",19,31
"9.0170s",19,31
"9.0163s",19,31
"9.0170s",19,31
"9.0192s",19,33
"9.0351s",19,33
"9.0183s",19,33
"9.0153s",19,33
"9.0186s",19,33
"9.0179s",19,33
"9.0186s",19,33
"9.0268s",19,33
"9.0172s",19,33
"9.0229s",19,33
"9.0168s",19,34
"9.0234s",19,34
"9.0297s",19,34
"9.0170s",19,34
"9.0198s",19,34
"9.0166s",19,34
"9.0182s",19,34
"9.0224s",19,34
"9.0158s",19,34
"9.0197s",19,34
"9.0299s",19,35
"9.0317s",19,35
"9.0227s",19,35
"9.0179s",19,35
"9.0186s",19,35
"9.0184s",19,35
"9.0253s",19,35
"9.0351s",19,35
"9.0250s",19,35
"9.0183s",19,35
"9.0226s",19,36
"9.0332s",19,36
"9.0161s",19,36
"9.0175s",19,36
"9.0168s",19,36
"9.0177s",19,36
"9.0189s",19,36
"9.0276s",19,36
"9.0221s",19,36
"9.0220s",19,36
"9.0258s",19,38
"9.0300s",19,38
"9.0197s",19,38
"9.0214s",19,38
"9.0158s",19,38
"9.0164s",19,38
"9.0231s",19,38
"9.0185s",19,38
"9.0223s",19,38
"9.0172s",19,38
"9.0229s",19,39
"9.0194s",19,39
"9.0210s",19,39
"9.0184s",19,39
"9.0161s",19,39
"9.0244s",19,39
"9.0180s",19,39
"9.0212s",19,39
"9.0217s",19,39
"9.0251s",19,39
"9.0299s",19,41
"9.0313s",19,41
"9.0258s",19,41
"9.0192s",19,41
"9.0154s",19,41
"9.0160s",19,41
"9.0296s",19,41
"9.0184s",19,41
"9.0173s",19,41
"9.0208s",19,41
"9.0350s",19,42
"9.0236s",19,42
"9.0225s",19,42
"9.0156s",19,42
"9.0171s",19,42
"9.0252s",19,42
"9.0180s",19,42
"9.0225s",19,42
"9.0233s",19,42
"9.0196s",19,42
"9.0326s",19,44
"9.0310s",19,44
"9.0205s",19,44
"9.0234s",19,44
"9.0172s",19,44
"9.0149s",19,44
"9.0159s",19,44
"9.0279s",19,44
"9.0154s",19,44
"9.0212s",19,44
"9.0193s",19,45
"9.0251s",19,45
"9.0254s",19,45
"9.0324s",19,45
"9.0195s",19,45
"9.0239s",19,45
"9.0217s",19,45
"9.0202s",19,45
"9.0343s",19,45
"9.0251s",19,45
"9.0231s",19,46
"9.0329s",19,46
"9.0243s",19,46
"9.0174s",19,46
"9.0226s",19,46
"9.0168s",19,46
"9.0174s",19,46
"9.0231s",19,46
"9.0170s",19,46
"9.0284s",19,46
"9.0149s",19,47
"9.0299s",19,47
"9.0368s",19,47
"9.0172s",19,47
"9.0210s",19,47
"9.0156s",19,47
"9.0170s",19,47
"9.0227s",19,47
"9.0188s",19,47
"9.0193s",19,47
"9.0369s",19,48
"9.0168s",19,48
"9.0190s",19,48
"9.0234s",19,48
"9.0199s",19,48
"9.0188s",19,48
"9.0232s",19,48
"9.0179s",19,48
"9.0181s",19,48
"9.0242s",19,48
"9.0233s",20,1
"9.0243s",20,1
"9.0192s",20,1
"9.0186s",20,1
"9.0212s",20,1
"9.0206s",20,1
"9.0181s",20,1
"9.0286s",20,1
"9.0171s",20,1
"9.0161s",20,1
"9.0241s",20,3
"9.0181s",20,3
"9.0391s",20,3
"9.0178s",20,3
"9.0180s",20,3
"9.0147s",20,3
"9.0185s",20,3
"9.0281s",20,3
"9.0189s",20,3
"9.0189s",20,3
"9.0253s",20,4
"9.0326s",20,4
"9.0169s",20,4
"9.0172s",20,4
"9.0157s",20,4
"9.0179s",20,4
"9.0178s",20,4
"9.0265s",20,4
"9.0180s",20,4
"9.0156s",20,4
"9.0239s",20,5
"9.0340s",20,5
"9.0198s",20,5
"9.0168s",20,5
"9.0187s",20,5
"9.0175s",20,5
"9.0188s",20,5
"9.0217s",20,5
"9.0187s",20,5
"9.0188s",20,5
"9.0319s",20,8
"9.0351s",20,8
"9.0189s",20,8
"9.0192s",20,8
"9.0203s",20,8
"9.0235s",20,8
"9.0221s",20,8
"9.0305s",20,8
"9.0217s",20,8
"9.0209s",20,8
"9.0156s",20,11
"9.0296s",20,11
"9.0328s",20,11
"9.0165s",20,11
"9.0287s",20,11
"9.0180s",20,11
"9.0177s",20,11
"9.0281s",20,11
"9.0170s",20,11
"9.0215s",20,11
"9.0250s",20,14
"9.0304s",20,14
"9.0167s",20,14
"9.0302s",20,14
"9.0226s",20,14
"9.0166s",20,14
"9.0160s",20,14
"9.0260s",20,14
"9.0173s",20,14
"9.0237s",20,14
"9.0254s",20,16
"9.0353s",20,16
"9.0230s",20,16
"9.0220s",20,16
"9.0215s",20,16
"9.0174s",20,16
"9.0202s",20,16
"9.0242s",20,16
"9.0152s",20,16
"9.0216s",20,16
"9.0228s",20,21
"9.0259s",20,21
"9.0201s",20,21
"9.0211s",20,21
"9.0219s",20,21
"9.0307s",20,21
"9.0213s",20,21
"9.0204s",20,21
"9.0218s",20,21
"9.0220s",20,21
"9.0322s",20,23
"9.0194s",20,23
"9.0279s",20,23
"9.0300s",20,23
"9.0344s",20,23
"9.0218s",20,23
"9.0275s",20,23
"9.0189s",20,23
"9.0185s",20,23
"9.0278s",20,23
"9.0248s",20,25
"9.0220s",20,25
"9.0298s",20,25
"9.0280s",20,25
"9.0228s",20,25
"9.0176s",20,25
"9.0169s",20,25
"9.0303s",20,25
"9.0165s",20,25
"9.0222s",20,25
"9.0227s",20,26
"9.0292s",20,26
"9.0159s",20,26
"9.0223s",20,26
"9.0169s",20,26
"9.0158s",20,26
"9.0228s",20,26
"9.0232s",20,26
"9.0171s",20,26
"9.0168s",20,26
"9.0328s",20,29
"9.0181s",20,29
"9.0173s",20,29
"9.0362s",20,29
"9.0196s",20,29
"9.0205s",20,29
"9.0367s",20,29
"9.0225s",20,29
"9.0217s",20,29
"9.0254s",20,29
"9.0224s",20,30
"9.0246s",20,30
"9.0316s",20,30
"9.0194s",20,30
"9.0203s",20,30
"9.0169s",20,30
"9.0174s",20,30
"9.0232s",20,30
"9.0211s",20,30
"9.0195s",20,30
"9.0279s",20,31
"9.0340s",20,31
"9.0164s",20,31
"9.0262s",20,31
"9.0201s",20,31
"9.0196s",20,31
"9.0193s",20,31
"9.0226s",20,31
"9.0221s",20,31
"9.0169s",20,31
"9.0195s",20,33
"9.0391s",20,33
"9.0177s",20,33
"9.0168s",20,33
"9.0236s",20,33
"9.0179s",20,33
"9.0185s",20,33
"9.0227s",20,33
"9.0258s",20,33
"9.0174s",20,33
"9.0207s",20,34
"9.0224s",20,34
"9.0231s",20,34
"9.0179s",20,34
"9.0242s",20,34
"9.0193s",20,34
"9.0195s",20,34
"9.0338s",20,34
"9.0206s",20,34
"9.0179s",20,34
"9.0264s",20,35
"9.0327s",20,35
"9.0247s",20,35
"9.0256s",20,35
"9.0333s",20,35
"9.0230s",20,35
"9.0204s",20,35
"9.0309s",20,35
"9.0244s",20,35
"9.0240s",20,35
"9.0194s",20,36
"9.0318s",20,36
"9.0166s",20,36
"9.0167s",20,36
"9.0249s",20,36
"9.0161s",20,36
"9.0176s",20,36
"9.0251s",20,36
"9.0171s",20,36
"9.0188s",20,36
"9.0285s",20,38
"9.0260s",20,38
"9.0161s",20,38
"9.0202s",20,38
"9.0216s",20,38
"9.0181s",20,38
"9.0247s",20,38
"9.0188s",20,38
"9.0233s",20,38
"9.0178s",20,38
"9.0202s",20,39
"9.0218s",20,39
"9.0260s",20,39
"9.0221s",20,39
"9.0215s",20,39
"9.0314s",20,39
"9.0224s",20,39
"9.0221s",20,39
"9.0251s",20,39
"9.0285s",20,39
"9.0257s",20,41
"9.0326s",20,41
"9.0195s",20,41
"9.0206s",20,41
"9.0192s",20,41
"9.0185s",20,41
"9.0256s",20,41
"9.0176s",20,41
"9.0192s",20,41
"9.0231s",20,41
"9.0337s",20,42
"9.0188s",20,42
"9.0188s",20,42
"9.0194s",20,42
"9.0202s",20,42
"9.0258s",20,42
"9.0186s",20,42
"9.0186s",20,42
"9.0237s",20,42
"9.0240s",20,42
"9.0234s",20,44
"9.0326s",20,44
"9.0192s",20,44
"9.0267s",20,44
"9.0173s",20,44
"9.0169s",20,44
"9.0215s",20,44
"9.0341s",20,44
"9.0235s",20,44
"9.0165s",20,44
"9.0179s",20,45
"9.0193s",20,45
"9.0352s",20,45
"9.0386s",20,45
"9.0170s",20,45
"9.0262s",20,45
"9.0190s",20,45
"9.0178s",20,45
"9.0268s",20,45
"9.0195s",20,45
"9.0272s",20,46
"9.0338s",20,46
"9.0173s",20,46
"9.0180s",20,46
"9.0228s",20,46
"9.0184s",20,46
"9.0190s",20,46
"9.0290s",20,46
"9.0190s",20,46
"9.0231s",20,46
"9.0150s",20,47
"9.0249s",20,47
"9.0322s",20,47
"9.0172s",20,47
"9.0268s",20,47
"9.0213s",20,47
"9.0161s",20,47
"9.0233s",20,47
"9.0177s",20,47
"9.0176s",20,47
"9.0213s",20,48
"9.0165s",20,48
"9.0152s",20,48
"9.0185s",20,48
"9.0177s",20,48
"9.0175s",20,48
"9.0236s",20,48
"9.0215s",20,48
"9.0166s",20,48
"9.0214s",20,48
"9.0201s",21,1
"9.0204s",21,1
"9.0367s",21,1
"9.0191s",21,1
"9.0197s",21,1
"9.0166s",21,1
"9.0180s",21,1
"9.0227s",21,1
"9.0183s",21,1
"9.0163s",21,1
"9.0226s",21,3
"9.0263s",21,3
"9.0311s",21,3
"9.0172s",21,3
"9.0216s",21,3
"9.0148s",21,3
"9.0180s",21,3
"9.0228s",21,3
"9.0169s",21,3
"9.0171s",21,3
"9.0332s",21,4
"9.0321s",21,4
"9.0176s",21,4
"9.0198s",21,4
"9.0189s",21,4
"9.0173s",21,4
"9.0223s",21,4
"9.0222s",21,4
"9.0172s",21,4
"9.0167s",21,4
"9.0221s",21,5
"9.0394s",21,5
"9.0205s",21,5
"9.0180s",21,5
"9.0235s",21,5
"9.0189s",21,5
"9.0231s",21,5
"9.0250s",21,5
"9.0158s",21,5
"9.0161s",21,5
"9.0263s",21,8
"9.0465s",21,8
"9.0216s",21,8
"9.0168s",21,8
"9.0263s",21,8
"9.0203s",21,8
"9.0221s",21,8
"9.0313s",21,8
"9.0247s",21,8
"9.0193s",21,8
"9.0262s",21,14
"9.0343s",21,14
"9.0165s",21,14
"9.0230s",21,14
"9.0171s",21,14
"9.0175s",21,14
"9.0218s",21,14
"9.0222s",21,14
"9.0202s",21,14
"9.0187s",21,14
"9.0290s",21,16
"9.0372s",21,16
"9.0173s",21,16
"9.0222s",21,16
"9.0186s",21,16
"9.0197s",21,16
"9.0256s",21,16
"9.0233s",21,16
"9.0163s",21,16
"9.0158s",21,16
"9.0151s",21,21
"9.0225s",21,21
"9.0182s",21,21
"9.0175s",21,21
"9.0162s",21,21
"9.0232s",21,21
"9.0202s",21,21
"9.0195s",21,21
"9.0199s",21,21
"9.0194s",21,21
"9.0299s",21,23
"9.0239s",21,23
"9.0225s",21,23
"9.0237s",21,23
"9.0368s",21,23
"9.0203s",21,23
"9.0341s",21,23
"9.0184s",21,23
"9.0189s",21,23
"9.0208s",21,23
"9.0205s",21,25
"9.0289s",21,25
"9.0361s",21,25
"9.0185s",21,25
"9.0249s",21,25
"9.0191s",21,25
"9.0218s",21,25
"9.0271s",21,25
"9.0162s",21,25
"9.0229s",21,25
"9.0304s",21,26
"9.0314s",21,26
"9.0204s",21,26
"9.0224s",21,26
"9.0167s",21,26
"9.0184s",21,26
"9.0204s",21,26
"9.0251s",21,26
"9.0172s",21,26
"9.0249s",21,26
"9.0367s",21,29
"9.0400s",21,29
"9.0225s",21,29
"9.0267s",21,29
"9.0204s",21,29
"9.0252s",21,29
"9.0331s",21,29
"9.0221s",21,29
"9.0195s",21,29
"9.0313s",21,29
"9.0157s",21,30
"9.0300s",21,30
"9.0323s",21,30
"9.0210s",21,30
"9.0207s",21,30
"9.0157s",21,30
"9.0220s",21,30
"9.0252s",21,30
"9.0155s",21,30
"9.0174s",21,30
"9.0259s",21,31
"9.0328s",21,31
"9.0183s",21,31
"9.0217s",21,31
"9.0159s",21,31
"9.0160s",21,31
"9.0236s",21,31
"9.0195s",21,31
"9.0194s",21,31
"9.0156s",21,31
"9.0247s",21,33
"9.0280s",21,33
"9.0234s",21,33
"9.0199s",21,33
"9.0258s",21,33
"9.0199s",21,33
"9.0169s",21,33
"9.0260s",21,33
"9.0173s",21,33
"9.0192s",21,33
"9.0155s",21,34
"9.0345s",21,34
"9.0355s",21,34
"9.0165s",21,34
"9.0227s",21,34
"9.0165s",21,34
"9.0225s",21,34
"9.0298s",21,34
"9.0170s",21,34
"9.0157s",21,34
"9.0266s",21,35
"9.0328s",21,35
"9.0251s",21,35
"9.0180s",21,35
"9.0214s",21,35
"9.0182s",21,35
"9.0209s",21,35
"9.0317s",21,35
"9.0302s",21,35
"9.0240s",21,35
"9.0201s",21,36
"9.0413s",21,36
"9.0192s",21,36
"9.0171s",21,36
"9.0194s",21,36
"9.0235s",21,36
"9.0177s",21,36
"9.0353s",21,36
"9.0172s",21,36
"9.0168s",21,36
"9.0272s",21,38
"9.0321s",21,38
"9.0175s",21,38
"9.0224s",21,38
"9.0225s",21,38
"9.0168s",21,38
"9.0250s",21,38
"9.0161s",21,38
"9.0183s",21,38
"9.0161s",21,38
"9.0341s",21,39
"9.0219s",21,39
"9.0263s",21,39
"9.0262s",21,39
"9.0206s",21,39
"9.0316s",21,39
"9.0208s",21,39
"9.0270s",21,39
"9.0207s",21,39
"9.0201s",21,39
"9.0270s",21,41
"9.0326s",21,41
"9.0186s",21,41
"9.0192s",21,41
"9.0186s",21,41
"9.0187s",21,41
"9.0208s",21,41
"9.0164s",21,41
"9.0164s",21,41
"9.0190s",21,41
"9.0431s",21,42
"9.0201s",21,42
"9.0195s",21,42
"9.0160s",21,42
"9.0214s",21,42
"9.0285s",21,42
"9.0176s",21,42
"9.0202s",21,42
"9.0233s",21,42
"9.0281s",21,42
"9.0349s",21,44
"9.0283s",21,44
"9.0176s",21,44
"9.0166s",21,44
"9.0189s",21,44
"9.0165s",21,44
"9.0189s",21,44
"9.0264s",21,44
"9.0180s",21,44
"9.0198s",21,44
"9.0174s",21,45
"9.0198s",21,45
"9.0283s",21,45
"9.0334s",21,45
"9.0244s",21,45
"9.0255s",21,45
"9.0196s",21,45
"9.0204s",21,45
"9.0267s",21,45
"9.0222s",21,45
"9.0249s",21,46
"9.0307s",21,46
"9.0229s",21,46
"9.0215s",21,46
"9.0252s",21,46
"9.0189s",21,46
"9.0192s",21,46
"9.0261s",21,46
"9.0204s",21,46
"9.0244s",21,46
"9.0155s",21,47
"9.0280s",21,47
"9.0357s",21,47
"9.0173s",21,47
"9.0233s",21,47
"9.0179s",21,47
"9.0185s",21,47
"9.0253s",21,47
"9.0183s",21,47
"9.0179s",21,47
"9.0257s",21,48
"9.0274s",21,48
"9.0217s",21,48
"9.0206s",21,48
"9.0155s",21,48
"9.0164s",21,48
"9.0240s",21,48
"9.0179s",21,48
"9.0203s",21,48
"9.0256s",21,48
"9.0199s",22,1
"9.0220s",22,1
"9.0293s",22,1
"9.0189s",22,1
"9.0208s",22,1
"9.0213s",22,1
"9.0206s",22,1
"9.0279s",22,1
"9.0160s",22,1
"9.0163s",22,1
"9.0223s",22,3
"9.0304s",22,3
"9.0346s",22,3
"9.0207s",22,3
"9.0179s",22,3
"9.0152s",22,3
"9.0206s",22,3
"9.0239s",22,3
"9.0167s",22,3
"9.0199s",22,3
"9.0195s",22,4
"9.0368s",22,4
"9.0182s",22,4
"9.0157s",22,4
"9.0212s",22,4
"9.0159s",22,4
"9.0172s",22,4
"9.0281s",22,4
"9.0231s",22,4
"9.0154s",22,4
"9.0189s",22,8
"9.0475s",22,8
"9.0197s",22,8
"9.0192s",22,8
"9.0224s",22,8
"9.0178s",22,8
"9.0189s",22,8
"9.0250s",22,8
"9.0250s",22,8
"9.0205s",22,8
"9.0292s",22,14
"9.0376s",22,14
"9.0282s",22,14
"9.0193s",22,14
"9.0175s",22,14
"9.0156s",22,14
"9.0183s",22,14
"9.0276s",22,14
"9.0248s",22,14
"9.0176s",22,14
"9.0283s",22,16
"9.0255s",22,16
"9.0151s",22,16
"9.0260s",22,16
"9.0156s",22,16
"9.0165s",22,16
"9.0287s",22,16
"9.0261s",22,16
"9.0144s",22,16
"9.0161s",22,16
"9.0170s",22,21
"9.0299s",22,21
"9.0235s",22,21
"9.0194s",22,21
"9.0194s",22,21
"9.0299s",22,21
"9.0166s",22,21
"9.0208s",22,21
"9.0207s",22,21
"9.0219s",22,21
"9.0276s",22,23
"9.0203s",22,23
"9.0219s",22,23
"9.0288s",22,23
"9.0417s",22,23
"9.0302s",22,23
"9.0349s",22,23
"9.0257s",22,23
"9.0270s",22,23
"9.0248s",22,23
"9.0175s",22,25
"9.0229s",22,25
"9.0236s",22,25
"9.0168s",22,25
"9.0239s",22,25
"9.0164s",22,25
"9.0168s",22,25
"9.0228s",22,25
"9.0179s",22,25
"9.0173s",22,25
"9.0233s",22,26
"9.0313s",22,26
"9.0154s",22,26
"9.0218s",22,26
"9.0164s",22,26
"9.0154s",22,26
"9.0174s",22,26
"9.0235s",22,26
"9.0211s",22,26
"9.0157s",22,26
"9.0294s",22,29
"9.0255s",22,29
"9.0188s",22,29
"9.0222s",22,29
"9.0224s",22,29
"9.0192s",22,29
"9.0326s",22,29
"9.0267s",22,29
"9.0200s",22,29
"9.0273s",22,29
"9.0212s",22,30
"9.0242s",22,30
"9.0312s",22,30
"9.0158s",22,30
"9.0240s",22,30
"9.0275s",22,30
"9.0179s",22,30
"9.0271s",22,30
"9.0185s",22,30
"9.0182s",22,30
"9.0224s",22,31
"9.0269s",22,31
"9.0180s",22,31
"9.0188s",22,31
"9.0178s",22,31
"9.0193s",22,31
"9.0191s",22,31
"9.0318s",22,31
"9.0178s",22,31
"9.0189s",22,31
"9.0232s",22,33
"9.0418s",22,33
"9.0188s",22,33
"9.0169s",22,33
"9.0193s",22,33
"9.0170s",22,33
"9.0196s",22,33
"9.0216s",22,33
"9.0170s",22,33
"9.0166s",22,33
"9.0170s",22,34
"9.0242s",22,34
"9.0327s",22,34
"9.0184s",22,34
"9.0200s",22,34
"9.0175s",22,34
"9.0173s",22,34
"9.0267s",22,34
"9.0189s",22,34
"9.0231s",22,34
"9.0255s",22,35
"9.0443s",22,35
"9.0226s",22,35
"9.0269s",22,35
"9.0260s",22,35
"9.0239s",22,35
"9.0316s",22,35
"9.0328s",22,35
"9.0248s",22,35
"9.0242s",22,35
"9.0237s",22,36
"9.0188s",22,36
"9.0338s",22,36
"9.0178s",22,36
"9.0228s",22,36
"9.0192s",22,36
"9.0192s",22,36
"9.0250s",22,36
"9.0181s",22,36
"9.0169s",22,36
"9.0218s",22,38
"9.0312s",22,38
"9.0170s",22,38
"9.0188s",22,38
"9.0152s",22,38
"9.0168s",22,38
"9.0190s",22,38
"9.0231s",22,38
"9.0179s",22,38
"9.0220s",22,38
"9.0313s",22,39
"9.0163s",22,39
"9.0220s",22,39
"9.0175s",22,39
"9.0168s",22,39
"9.0268s",22,39
"9.0178s",22,39
"9.0213s",22,39
"9.0236s",22,39
"9.0248s",22,39
"9.0232s",22,41
"9.0320s",22,41
"9.0157s",22,41
"9.0229s",22,41
"9.0175s",22,41
"9.0166s",22,41
"9.0239s",22,41
"9.0223s",22,41
"9.0165s",22,41
"9.0216s",22,41
"9.0313s",22,42
"9.0167s",22,42
"9.0320s",22,42
"9.0205s",22,42
"9.0210s",22,42
"9.0326s",22,42
"9.0266s",22,42
"9.0220s",22,42
"9.0225s",22,42
"9.0304s",22,42
"9.0335s",22,44
"9.0324s",22,44
"9.0180s",22,44
"9.0178s",22,44
"9.0284s",22,44
"9.0176s",22,44
"9.0177s",22,44
"9.0295s",22,44
"9.0205s",22,44
"9.0204s",22,44
"9.0177s",22,45
"9.0181s",22,45
"9.0271s",22,45
"9.0353s",22,45
"9.0220s",22,45
"9.0303s",22,45
"9.0201s",22,45
"9.0185s",22,45
"9.0244s",22,45
"9.0238s",22,45
"9.0260s",22,46
"9.0402s",22,46
"9.0174s",22,46
"9.0165s",22,46
"9.0360s",22,46
"9.0182s",22,46
"9.0254s",22,46
"9.0313s",22,46
"9.0184s",22,46
"9.0212s",22,46
"9.0167s",22,47
"9.0303s",22,47
"9.0244s",22,47
"9.0176s",22,47
"9.0186s",22,47
"9.0253s",22,47
"9.0172s",22,47
"9.0289s",22,47
"9.0176s",22,47
"9.0175s",22,47
"9.0293s",22,48
"9.0331s",22,48
"9.0168s",22,48
"9.0226s",22,48
"9.0173s",22,48
"9.0167s",22,48
"9.0244s",22,48
"9.0160s",22,48
"9.0179s",22,48
"9.0230s",22,48
"9.0201s",23,1
"9.0212s",23,1
"9.0274s",23,1
"9.0182s",23,1
"9.0278s",23,1
"9.0184s",23,1
"9.0196s",23,1
"9.0223s",23,1
"9.0192s",23,1
"9.0212s",23,1
"9.0230s",23,4
"9.0354s",23,4
"9.0160s",23,4
"9.0186s",23,4
"9.0200s",23,4
"9.0191s",23,4
"9.0240s",23,4
"9.0278s",23,4
"9.0240s",23,4
"9.0234s",23,4
"9.0182s",23,8
"9.0441s",23,8
"9.0239s",23,8
"9.0196s",23,8
"9.0326s",23,8
"9.0186s",23,8
"9.0191s",23,8
"9.0306s",23,8
"9.0195s",23,8
"9.0229s",23,8
"9.0231s",23,14
"9.0286s",23,14
"9.0279s",23,14
"9.0210s",23,14
"9.0156s",23,14
"9.0166s",23,14
"9.0205s",23,14
"9.0272s",23,14
"9.0185s",23,14
"9.0192s",23,14
"9.0234s",23,16
"9.0302s",23,16
"9.0165s",23,16
"9.0218s",23,16
"9.0147s",23,16
"9.0164s",23,16
"9.0207s",23,16
"9.0281s",23,16
"9.0207s",23,16
"9.0168s",23,16
"9.0226s",23,21
"9.0239s",23,21
"9.0241s",23,21
"9.0280s",23,21
"9.0183s",23,21
"9.0276s",23,21
"9.0200s",23,21
"9.0207s",23,21
"9.0216s",23,21
"9.0241s",23,21
"9.0285s",23,23
"9.0277s",23,23
"9.0283s",23,23
"9.0296s",23,23
"9.0326s",23,23
